,parent,child,tMRCA,env region,number of AA in region,number of subsitutions,substitution/AA,substitution/AA/year,number of deletions,deletion/AA,deletion/AA/year,number of insertions,insertion/AA,insertion/AA/year,number of insertions - deletions,(insertions-deletions)/AA,(insertions-deletions)/AA/year
11887,N1301,N1302,1.07685,signal peptide,33,1,0.030303030303030304,0.02814043766822705,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11888,N1301,N1302,1.07685,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11889,N1301,N1302,1.07685,gp120 - V1,35,4,0.11428571428571428,0.10612965063445631,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11890,N1301,N1302,1.07685,gp120 - V2,43,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11891,N1301,N1302,1.07685,gp120 - C2,97,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11892,N1301,N1302,1.07685,gp120 - V3,39,1,0.02564102564102564,0.023811139565422888,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11893,N1301,N1302,1.07685,gp120 - C3,51,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11894,N1301,N1302,1.07685,gp120 - V4,37,2,0.05405405405405406,0.05019645638116177,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11895,N1301,N1302,1.07685,gp120 - C4,40,1,0.025,0.023215861076287318,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11896,N1301,N1302,1.07685,gp120 - V5,12,3,0.25,0.23215861076287317,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11897,N1301,N1302,1.07685,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11898,N1301,N1302,1.07685,gp41,345,2,0.005797101449275362,0.005383388075660828,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11899,N1302,N1303,3.18451,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11900,N1302,N1303,3.18451,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11901,N1302,N1303,3.18451,gp120 - V1,35,5,0.14285714285714285,0.04486000761722929,3,0.08571428571428572,0.026916004570337576,0,0.0,0.0,-3,-0.08571428571428572,-0.026916004570337576
11902,N1302,N1303,3.18451,gp120 - V2,43,2,0.046511627906976744,0.01460558387537698,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11903,N1302,N1303,3.18451,gp120 - C2,97,2,0.020618556701030927,0.006474640274651651,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11904,N1302,N1303,3.18451,gp120 - V3,39,1,0.02564102564102564,0.008051796238989873,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11905,N1302,N1303,3.18451,gp120 - C3,51,2,0.0392156862745098,0.012314511894925688,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11906,N1302,N1303,3.18451,gp120 - V4,37,3,0.08108108108108109,0.025461085404373383,1,0.02702702702702703,0.008487028468124462,0,0.0,0.0,-1,-0.02702702702702703,-0.008487028468124462
11907,N1302,N1303,3.18451,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11908,N1302,N1303,3.18451,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11909,N1302,N1303,3.18451,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11910,N1302,N1303,3.18451,gp41,345,4,0.011594202898550725,0.0036408122124128124,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11911,N1303,N1304,3.69613,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11912,N1303,N1304,3.69613,gp120 - C1,99,2,0.020202020202020204,0.005465722310097373,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11913,N1303,N1304,3.69613,gp120 - V1,37,1,0.02702702702702703,0.007312250117562701,0,0.0,0.0,2,0.05405405405405406,0.014624500235125402,2,0.05405405405405406,0.014624500235125402
11914,N1303,N1304,3.69613,gp120 - V2,43,2,0.046511627906976744,0.012583872295340462,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11915,N1303,N1304,3.69613,gp120 - C2,97,1,0.010309278350515464,0.0027892088077301025,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11916,N1303,N1304,3.69613,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11917,N1303,N1304,3.69613,gp120 - C3,51,1,0.0196078431372549,0.0053049657715650966,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11918,N1303,N1304,3.69613,gp120 - V4,37,1,0.02702702702702703,0.007312250117562701,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11919,N1303,N1304,3.69613,gp120 - C4,40,1,0.025,0.006763831358745499,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11920,N1303,N1304,3.69613,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11921,N1303,N1304,3.69613,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11922,N1303,N1304,3.69613,gp41,345,4,0.011594202898550725,0.003136849325795014,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11923,N1304,N1305,4.13162,signal peptide,33,1,0.030303030303030304,0.00733441853389961,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11924,N1304,N1305,4.13162,gp120 - C1,99,3,0.030303030303030304,0.00733441853389961,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11925,N1304,N1305,4.13162,gp120 - V1,38,5,0.13157894736842105,0.0318468173182483,0,0.0,0.0,1,0.02631578947368421,0.006369363463649661,1,0.02631578947368421,0.006369363463649661
11926,N1304,N1305,4.13162,gp120 - V2,43,2,0.046511627906976744,0.011257479610171494,1,0.023255813953488372,0.005628739805085747,0,0.0,0.0,-1,-0.023255813953488372,-0.005628739805085747
11927,N1304,N1305,4.13162,gp120 - C2,97,2,0.020618556701030927,0.004990429105539941,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11928,N1304,N1305,4.13162,gp120 - V3,39,1,0.02564102564102564,0.006206046451761208,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11929,N1304,N1305,4.13162,gp120 - C3,51,4,0.0784313725490196,0.018983200911269576,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11930,N1304,N1305,4.13162,gp120 - V4,37,4,0.10810810810810811,0.026166033688506715,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11931,N1304,N1305,4.13162,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11932,N1304,N1305,4.13162,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11933,N1304,N1305,4.13162,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11934,N1304,N1305,4.13162,gp41,345,6,0.017391304347826087,0.004209318462933689,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11935,N1305,N1306,33.177,signal peptide,33,1,0.030303030303030304,0.0009133746361343793,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11936,N1305,N1306,33.177,gp120 - C1,99,3,0.030303030303030304,0.0009133746361343793,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11937,N1305,N1306,33.177,gp120 - V1,38,2,0.05263157894736842,0.0015863875259176062,9,0.23684210526315788,0.007138743866629228,0,0.0,0.0,-9,-0.23684210526315788,-0.007138743866629228
11938,N1305,N1306,33.177,gp120 - V2,44,8,0.18181818181818182,0.005480247816806276,0,0.0,0.0,1,0.022727272727272728,0.0006850309771007845,1,0.022727272727272728,0.0006850309771007845
11939,N1305,N1306,33.177,gp120 - C2,97,7,0.07216494845360824,0.002175149906670532,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11940,N1305,N1306,33.177,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11941,N1305,N1306,33.177,gp120 - C3,51,4,0.0784313725490196,0.002364028469994864,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11942,N1305,N1306,33.177,gp120 - V4,37,6,0.16216216216216217,0.00488778859336776,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11943,N1305,N1306,33.177,gp120 - C4,40,1,0.025,0.000753534074810863,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11944,N1305,N1306,33.177,gp120 - V5,12,1,0.08333333333333333,0.002511780249369543,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11945,N1305,N1306,33.177,gp120 - C5,40,1,0.025,0.000753534074810863,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11946,N1305,N1306,33.177,gp41,345,21,0.06086956521739131,0.0018346916604090578,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11947,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11948,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - C1,99,3,0.030303030303030304,0.001980279583792758,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11949,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - V1,38,3,0.07894736842105263,0.005159149441986396,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11950,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - V2,44,4,0.09090909090909091,0.005940838751378274,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11951,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - C2,97,1,0.010309278350515464,0.000673703363558361,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11952,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - V3,39,2,0.05128205128205128,0.0033512423725723596,1,0.02564102564102564,0.0016756211862861798,0,0.0,0.0,-1,-0.02564102564102564,-0.0016756211862861798
11953,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - C3,51,4,0.0784313725490196,0.005125429510993021,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11954,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - V4,37,3,0.08108108108108109,0.005298585913391434,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11955,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11956,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - V5,12,4,0.3333333333333333,0.021783075421720338,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11957,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11958,N1306,B.DE.2010.C7V00QY0_E10_152242.KC248015.-,15.3024,gp41,345,9,0.02608695652173913,0.0017047624243085482,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11959,N1306,B.DE.2010.320435.KT124763.320435,15.1929,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11960,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - C1,99,2,0.020202020202020204,0.0013297013869649774,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11961,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - V1,66,4,0.06060606060606061,0.003989104160894931,0,0.0,0.0,28,0.42424242424242425,0.02792372912626452,28,0.42424242424242425,0.02792372912626452
11962,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - V2,55,4,0.07272727272727272,0.004786924993073918,0,0.0,0.0,11,0.2,0.013164043730953276,11,0.2,0.013164043730953276
11963,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - C2,97,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11964,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11965,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - C3,51,3,0.058823529411764705,0.0038717775679274337,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11966,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - V4,37,6,0.16216216216216217,0.010673548971043195,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11967,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11968,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - V5,16,1,0.0625,0.004113763665922898,0,0.0,0.0,4,0.25,0.01645505466369159,4,0.25,0.01645505466369159
11969,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp120 - C5,40,1,0.025,0.0016455054663691595,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11970,N1306,B.DE.2010.320435.KT124763.320435,15.1929,gp41,345,9,0.02608695652173913,0.001717049182298253,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11971,N1305,N1307,16.7983,signal peptide,33,2,0.06060606060606061,0.003607868689454326,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11972,N1305,N1307,16.7983,gp120 - C1,99,3,0.030303030303030304,0.001803934344727163,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11973,N1305,N1307,16.7983,gp120 - V1,38,2,0.05263157894736842,0.0031331491250524406,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11974,N1305,N1307,16.7983,gp120 - V2,43,1,0.023255813953488372,0.0013844147296743342,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11975,N1305,N1307,16.7983,gp120 - C2,97,5,0.05154639175257732,0.0030685481121647614,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11976,N1305,N1307,16.7983,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11977,N1305,N1307,16.7983,gp120 - C3,51,6,0.11764705882352941,0.00700350980894075,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11978,N1305,N1307,16.7983,gp120 - V4,37,2,0.05405405405405406,0.0032178288311349394,5,0.13513513513513514,0.00804457207783735,0,0.0,0.0,-5,-0.13513513513513514,-0.00804457207783735
11979,N1305,N1307,16.7983,gp120 - C4,40,1,0.025,0.0014882458343999094,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11980,N1305,N1307,16.7983,gp120 - V5,12,3,0.25,0.014882458343999094,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11981,N1305,N1307,16.7983,gp120 - C5,40,5,0.125,0.007441229171999547,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11982,N1305,N1307,16.7983,gp41,345,16,0.0463768115942029,0.0027608038667128756,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11983,N1307,B.BE.2016.BQ.MN486013.-,38.5112,signal peptide,33,4,0.12121212121212122,0.0031474511625740357,1,0.030303030303030304,0.0007868627906435089,0,0.0,0.0,-1,-0.030303030303030304,-0.0007868627906435089
11984,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - C1,99,1,0.010101010101010102,0.00026228759688116964,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11985,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - V1,38,5,0.13157894736842105,0.0034166410646362887,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11986,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - V2,50,9,0.18,0.004673964976422443,0,0.0,0.0,7,0.14,0.0036353060927730115,7,0.14,0.0036353060927730115
11987,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - C2,97,11,0.1134020618556701,0.002944651474263853,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11988,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - V3,39,4,0.10256410256410256,0.002663227906793415,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11989,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - C3,51,3,0.058823529411764705,0.0015274395347785763,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11990,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - V4,37,6,0.16216216216216217,0.004210779258038237,4,0.10810810810810811,0.0028071861720254917,0,0.0,0.0,-4,-0.10810810810810811,-0.0028071861720254917
11991,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - C4,40,1,0.025,0.0006491618022808949,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11992,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - V5,12,2,0.16666666666666666,0.004327745348539299,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11993,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp120 - C5,40,2,0.05,0.0012983236045617898,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11994,N1307,B.BE.2016.BQ.MN486013.-,38.5112,gp41,345,12,0.034782608695652174,0.0009031816379560276,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11995,N1307,B.BE.2017.CD.MN486026.-,39.0646,signal peptide,33,3,0.09090909090909091,0.002327147619816686,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11996,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - C1,99,4,0.04040404040404041,0.0010342878310296384,3,0.030303030303030304,0.0007757158732722287,0,0.0,0.0,-3,-0.030303030303030304,-0.0007757158732722287
11997,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - V1,38,8,0.21052631578947367,0.005389183961680746,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11998,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - V2,43,9,0.20930232558139536,0.005357851496787254,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11999,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - C2,97,8,0.08247422680412371,0.002111226706637818,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12000,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - V3,39,8,0.20512820512820512,0.005250999757535086,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12001,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - C3,51,7,0.13725490196078433,0.0035135366024683303,1,0.0196078431372549,0.0005019338003526186,0,0.0,0.0,-1,-0.0196078431372549,-0.0005019338003526186
12002,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - V4,37,5,0.13513513513513514,0.0034592734889166954,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12003,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - C4,40,5,0.125,0.0031998279772479433,1,0.025,0.0006399655954495887,0,0.0,0.0,-1,-0.025,-0.0006399655954495887
12004,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - V5,15,4,0.26666666666666666,0.006826299684795612,0,0.0,0.0,3,0.2,0.005119724763596709,3,0.2,0.005119724763596709
12005,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp120 - C5,40,2,0.05,0.0012799311908991773,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12006,N1307,B.BE.2017.CD.MN486026.-,39.0646,gp41,345,26,0.07536231884057971,0.001929171650050934,8,0.02318840579710145,0.0005935912769387489,0,0.0,0.0,-8,-0.02318840579710145,-0.0005935912769387489
12007,N1304,N1308,9.7768,signal peptide,33,3,0.09090909090909091,0.009298450506207647,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12008,N1304,N1308,9.7768,gp120 - C1,99,2,0.020202020202020204,0.00206632233471281,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12009,N1304,N1308,9.7768,gp120 - V1,37,4,0.10810810810810811,0.011057616818192877,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12010,N1304,N1308,9.7768,gp120 - V2,43,2,0.046511627906976744,0.0047573467706178655,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12011,N1304,N1308,9.7768,gp120 - C2,97,1,0.010309278350515464,0.0010544634594668464,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12012,N1304,N1308,9.7768,gp120 - V3,39,3,0.07692307692307693,0.007867919659098778,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12013,N1304,N1308,9.7768,gp120 - C3,51,1,0.0196078431372549,0.0020055481483977275,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12014,N1304,N1308,9.7768,gp120 - V4,37,4,0.10810810810810811,0.011057616818192877,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12015,N1304,N1308,9.7768,gp120 - C4,40,1,0.025,0.002557073889207103,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12016,N1304,N1308,9.7768,gp120 - V5,12,2,0.16666666666666666,0.017047159261380684,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12017,N1304,N1308,9.7768,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12018,N1304,N1308,9.7768,gp41,345,5,0.014492753623188406,0.0014823616749026682,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12019,N1308,B.ES.2010.R7.KT200356.R7,42.7657,signal peptide,33,3,0.09090909090909091,0.002125747758345845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12020,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - C1,99,9,0.09090909090909091,0.002125747758345845,1,0.010101010101010102,0.00023619419537176058,0,0.0,0.0,-1,-0.010101010101010102,-0.00023619419537176058
12021,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - V1,37,9,0.24324324324324326,0.005687811569628072,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12022,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - V2,49,6,0.12244897959183673,0.0028632520826699136,0,0.0,0.0,6,0.12244897959183673,0.0028632520826699136,6,0.12244897959183673,0.0028632520826699136
12023,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - C2,97,9,0.09278350515463918,0.002169577609033388,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12024,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - V3,39,2,0.05128205128205128,0.001199139761118169,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12025,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - C3,51,6,0.11764705882352941,0.0027509676872710933,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12026,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - V4,37,4,0.10810810810810811,0.002527916253168032,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12027,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - C4,40,2,0.05,0.001169161267090215,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12028,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - V5,12,1,0.08333333333333333,0.0019486021118170244,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12029,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp120 - C5,40,1,0.025,0.0005845806335451075,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12030,N1308,B.ES.2010.R7.KT200356.R7,42.7657,gp41,347,24,0.069164265129683,0.0016172835971276747,0,0.0,0.0,2,0.005763688760806916,0.00013477363309397287,2,0.005763688760806916,0.00013477363309397287
12031,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,signal peptide,33,8,0.24242424242424243,0.005079649539739305,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12032,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - C1,99,2,0.020202020202020204,0.00042330412831160873,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12033,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - V1,44,7,0.1590909090909091,0.0033335200104539185,0,0.0,0.0,7,0.1590909090909091,0.0033335200104539185,7,0.1590909090909091,0.0033335200104539185
12034,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - V2,43,9,0.20930232558139536,0.004385627654949342,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12035,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - C2,97,10,0.10309278350515463,0.00216016024241491,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12036,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - V3,39,4,0.10256410256410256,0.0021490824975820134,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12037,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - C3,51,8,0.1568627450980392,0.0032868320551254324,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12038,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - V4,37,6,0.16216216216216217,0.0033978736786093996,6,0.16216216216216217,0.0033978736786093996,0,0.0,0.0,-6,-0.16216216216216217,-0.0033978736786093996
12039,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - C4,40,5,0.125,0.002619194293928079,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12040,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - V5,12,1,0.08333333333333333,0.0017461295292853858,1,0.08333333333333333,0.0017461295292853858,0,0.0,0.0,-1,-0.08333333333333333,-0.0017461295292853858
12041,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12042,N1308,B.FR.2015.CODb1_9.OP994768.CODb1,47.7246,gp41,345,22,0.06376811594202898,0.0013361686832792517,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12043,N1303,N1309,9.33594,signal peptide,33,1,0.030303030303030304,0.0032458467281313184,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12044,N1303,N1309,9.33594,gp120 - C1,99,1,0.010101010101010102,0.0010819489093771063,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12045,N1303,N1309,9.33594,gp120 - V1,35,5,0.14285714285714285,0.0153018488611905,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12046,N1303,N1309,9.33594,gp120 - V2,43,3,0.06976744186046512,0.0074729959554651285,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12047,N1303,N1309,9.33594,gp120 - C2,97,3,0.030927835051546393,0.00331277140293815,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12048,N1303,N1309,9.33594,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12049,N1303,N1309,9.33594,gp120 - C3,51,5,0.09803921568627451,0.010501268826307206,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12050,N1303,N1309,9.33594,gp120 - V4,37,4,0.10810810810810811,0.011579777516576595,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
